name,city,address,latitude,longitude,google_rating,google_review_count,place_id,category
NumberFortySeven B&B,London,"47 Stone Park Avenue, Beckenham",51.39734699999999,-0.025117,3.3,3.0,ChIJYY3kqrcBdkgRIgj0dH33KsE,hotels
London Self Catering Apartments,London,"30 The Croft, Bromley Road, London",51.4420056,-0.0208754,4.3,43.0,ChIJ5zsM7RcCdkgRHkUZyGq2NFk,hotels
Lewisham Foodbank,London,"353H Bromley Road, London",51.42822760000001,-0.0111046,,,ChIJSRvqHJsBdkgRG0t9NSye20A,hotels
Lewisham Serviced Apartments,London,"Old Bromley Road, Bromley",51.4241667,-0.005294,,,ChIJAzMRzdEBdkgRgXYagGIGw7M,hotels
Harefield Holiday Apartments,London,"29 Canadian Avenue, London",51.44196609999999,-0.02215,4.7,3.0,ChIJl6JS8hcCdkgRkO8soa4rmas,hotels
Albemarle Apartment,London,"80C Albemarle Road, Beckenham",51.4081399,-0.0064125,4.0,2.0,ChIJc2UW2N0BdkgR56w-EICSk2E,hotels
Lewisham 2 Bed Serviced Apartment (London),London,"13A Old Bromley Road, Bromley",51.42471399999999,-0.0050585,,,ChIJg6AeIjIBdkgR32mSHee9xJs,hotels
In2London,London,"23 Harlie Court Road, London SE6 2QS, UK, London",51.43642089999999,-0.0169552,5.0,1.0,ChIJxQxL-BsCdkgRqnMKKxfSLOI,hotels
The Lord's Cottage,London,"3 Riverview Park, London",51.4402845,-0.0290518,5.0,1.0,ChIJ3d7vooYDdkgRj49XehLkMcA,hotels
Dreamy Home London,London,"111 Winlaton Road, Bromley",51.4269224,-0.0021313,5.0,2.0,ChIJr18mwxgBdkgRZPVNDjoaZyU,hotels
cozy studio flat,London,"Winlaton Road, Bromley",51.4269435,-0.0020619,,,ChIJuRShD_MBdkgRMk0Ngy-epGw,hotels
Jubilee House,London,"58 Canadian Avenue, London",51.4397957,-0.0218401,4.5,2.0,ChIJsSN4QRgCdkgRQ-bosLhM1Rg,hotels
Fairway Lodge,London,"400-408 Stanstead Road, London",51.4429996,-0.0285836,3.3,8.0,ChIJEXdPXDsCdkgR-KtY48gw2hg,hotels
London Self Catering Apartments,London,"27 Canadian Avenue, London",51.4420717,-0.0220786,3.0,2.0,ChIJXcs_mp4DdkgRZyDR0ON-zfM,hotels
The Lodge Hotel,London,"52-54 Upper Richmond Road, London",51.45755679999999,-0.2059329,4.4,597.0,ChIJB65ZAWwPdkgRFf_mBxCMpAE,hotels
SouthfieldsB&BStudios,London,"22 Sutherland Grove, London",51.44605680000001,-0.2073489,3.0,3.0,ChIJlU750EYPdkgRp5KfsHfGvfk,hotels
Essington Guesthouse Apartment,London,"Flat 10, Essington House, Lytton Grove, London",51.4553515,-0.2162743,2.5,6.0,ChIJVVVROxQPdkgRBGuGpOWp7Qk,hotels
Sandra & Andrew's B&B,London,"89 Wimbledon Park Road, London",51.44921129999999,-0.2028186,4.8,5.0,ChIJd1kXU0IPdkgRM7l6p4qqSyQ,hotels
LondonHomeGardens,London,"66 Hazlewell Road, London",51.45933050000001,-0.2300571,1.0,1.0,ChIJhwjpZhwPdkgRM8ahmsMqDaQ,hotels
The White Door Bed and Breakfast,London,"34 Pulborough Road, London",51.4480942,-0.2058172,4.6,7.0,ChIJxV7tXUEPdkgR8XunG_K9FlQ,hotels
EDINBURGH AT HOME,London,"164 Replingham Road, London",51.4459138,-0.1994162,,,ChIJG8wLrUQPdkgR5x8woxnxba4,hotels
Premier Inn London Wandsworth hotel,London,"45 Garratt Lane, London",51.4551013,-0.1924111,4.2,899.0,ChIJwabx4WAPdkgRF_JEBJF0c94,hotels
Wimbledon Park Bed & Breakfast,London,"21 Gartmoor Gardens, London",51.4432559,-0.2067817,5.0,9.0,ChIJqeLSXEYPdkgR425ttbRjfoY,hotels
"Osborne House, SW19",London,"414 Wimbledon Park Road, London",51.4392606,-0.2120871,5.0,2.0,ChIJVTE6RsUPdkgRJcgfcfBGu7Q,hotels
Holm Wimbledon Park,London,"44 Augustus Road, London",51.444264,-0.2108402,4.1,37.0,ChIJB_w5m-EPdkgRSaCI1JggMjc,hotels
Margaret's Airbnb,London,"16 Clonmore Street, London",51.44440420000001,-0.2040019,,,ChIJie7UeQAPdkgRNI_ippr9XOA,hotels
WD Lettings,London,"26 Replingham Road, London",51.4447877,-0.2045835,,,ChIJGbFY5qAPdkgRSbRULpl05hk,hotels
Woodman Hotel,London,"222 Durnsford Road, London",51.4346906,-0.1963607000000001,4.8,21.0,ChIJ-x5J2O8PdkgRkPzygd78KBo,hotels
Charming Home With Patio Close to Wimbledon Park by Underthedoormat,London,"Melrose Road, London",51.451839,-0.205283,,,ChIJB8wbAGoPdkgRLv8oMoyFX-s,hotels
NDS,London,"5B Summerley Street, London",51.43966019999999,-0.1890705,4.0,1.0,ChIJL8lXv1cPdkgRRmSxY2K7rXg,hotels
B&B,London,"31 Roehampton Vale, London",51.439208,-0.247372,,,ChIJ_RsJMgAPdkgRVh73Jz-Xr7c,hotels
Pereira House,London,"72 Friars Avenue, London",51.4376138,-0.2498159,,,ChIJtXso8s4OdkgRQgmH-T_cvvo,hotels
Phoenix Luxury Stays - Putney,London,"74 Putney Hill, London",51.4555704,-0.2199275,5.0,4.0,ChIJzYVmf6wPdkgRvOzjVP0GR9E,hotels
The Alma (Hotel),London,"499 Old York Road, London",51.4606174,-0.1877999,4.4,1033.0,ChIJA4BUg2IPdkgRsWK9BYDSw40,hotels
"Wandsworth, beautiful ensuite room",London,"60 Fairfield Street, London",51.459025,-0.190392,5.0,1.0,ChIJjyBuUmIPdkgRxTi74-KGcVA,hotels
Wandsworth B & B,London,"34 Westover Road, London",51.4515623,-0.1825611,4.2,5.0,ChIJWWnvrfQFdkgRWow7ZMEbzh8,hotels
Hotel Analyst,London,"Studio 22, Royal Victoria Patriotic Building, John Archer Way, London",51.4532669,-0.174553,,,ChIJXeT2jpIFdkgRcQjwPP4GOuo,hotels
VIP SKI,London,"57 Putney Bridge Road, London",51.4605408,-0.2009233,4.5,32.0,ChIJM3C84WUPdkgRYMJehgZl4G4,hotels
Althorp Lodge,London,"7 Althorp Road, London",51.44487890000001,-0.1663017,5.0,7.0,ChIJfQSVtukFdkgRzt28DvXIoYo,hotels
Odyssey C S S T Ltd,London,"10 Hazelhurst Road, London",51.4316214,-0.1821191,,,ChIJYfxqD_4FdkgRmY0503dHhU4,hotels
Doreen's Holiday Lets,London,"9 Wimbledon Road, London",51.4327921,-0.1812917,3.8,4.0,ChIJJ-4idv4FdkgRxMYP8d9VxtI,hotels
Diprose Lodge,London,"2 Wimbledon Road, London",51.43276849999999,-0.1805521,5.0,3.0,ChIJA2oxNtIFdkgR02cWdtVrFlU,hotels
Wabi Sabi House,London,"254 Earlsfield Road, London",51.4454336,-0.186226,,,ChIJYXI7OWcFdkgRnEosjxVBH2Y,hotels
The Gateway Hotel,London,"14 Balham Hill, London",51.4510615,-0.1480577,4.4,242.0,ChIJP1VDwskFdkgRxtS9IuLJfSU,hotels
Clapham South B&B,London,"41 Broxash Road, London",51.4550141,-0.1557175,5.0,1.0,ChIJqYTXBbkFdkgRmi1-mwR6VaU,hotels
White Hill House 5,London,"Balham Hill, London",51.4513356,-0.1473978,5.0,2.0,ChIJeUZI5MkFdkgRaMIxbrZiUmQ,hotels
Clapham South 1,London,"Apartment 36, 4 Balham Hill, London",51.4517252,-0.1482933,4.5,6.0,ChIJT-bw38kFdkgRDYHMtO7cLKQ,hotels
Madison Hill,London,"Unit 6a, Hillgate Place, London",51.4505071,-0.1484388,4.8,36.0,ChIJr2H35MkFdkgRIS-n7hGK2Iw,hotels
Balham B&B,London,"28 Old Devonshire Road, London",51.4465703,-0.1492634,,,ChIJxxW5rc4FdkgR8pN70iRb40w,hotels
Clapham South Dudley Hotel,London,"79-81 Clapham Common South Side, London",51.4554131,-0.1446375,3.1,952.0,ChIJW7P2oU0EdkgR9aIBvHUKfD0,hotels
Thrive Apartments,London,"73 Battersea Rise, London",51.460636,-0.166403,4.2,13.0,ChIJLRe0pJcFdkgRvXx3CGM1Ns0,hotels
Tooting Bec Rooms at Fishponds by DC London Rooms,London,"53 Fishponds Road, London",51.4338699,-0.1649266,5.0,1.0,ChIJM_Rq7nAFdkgRggUZxrqCtAA,hotels
New Servol,London,"9 Trinity Road, London",51.43593979999999,-0.1603474,4.0,1.0,ChIJpxgqnd4FdkgRpQnt9PrqYmo,hotels
Gap House,London,"Lynwood Road, London",51.4327818,-0.1628107,5.0,3.0,ChIJTV3iMiUFdkgR0K4DajeE74k,hotels
London Deluxe Apartments,London,"Flat 1, 303-307 Balham High Road, London",51.43602819999999,-0.1586603,3.0,2.0,ChIJsStOhmcFdkgRmtKqGiw_EQY,hotels
Premier Inn London Tooting hotel,London,"1 Hebdon Road, London",51.43166220000001,-0.1650026,4.3,272.0,ChIJM_3jMeQFdkgR5X-OfCrSIoY,hotels
Flexistay Tooting Studios,London,"69 Hillbrook Road, London",51.4320386,-0.1596964,2.5,2.0,ChIJnd0Pa98FdkgRn_sKQllHZUU,hotels
Travelodge hotel,London,"Gatton Road, London",51.4303798,-0.1686338,,,ChIJuQc5DwAHdkgRK8ilAhyKmTU,hotels
The Bunkbed @ Pravs,London,"119 Lessingham Avenue, London",51.4300399,-0.1596422,5.0,4.0,ChIJv0ylAgAHdkgRAgqKknDBsbU,hotels
Vacances Holiday Flat,London,"61 Brodrick Road, London",51.4409048,-0.1689479,,,ChIJtVa5G-YFdkgRtjvZn6I4A60,hotels
St Peters Close,London,"22 Saint Peter's Close, London",51.44048429999999,-0.1709946,4.8,5.0,ChIJe9HGJuAFdkgRhS2SbP1mY4M,hotels
Island staycation,London,"33 Graveney Road, London",51.4292269,-0.1690048,,,ChIJ38uSRKQHdkgRFAZb1NGF-7E,hotels
Cherwell House,London,"82, 88 Elmfield Road, London",51.4413214,-0.1542925,1.0,1.0,ChIJnaLPzNoFdkgRaSgTkKYZE9A,hotels
Holmewood Homestay,London,"Holmewood Gardens, London",51.4469544,-0.1220721,4.4,16.0,ChIJ6WIqpz4EdkgRWx_wfW1sCz8,hotels
Burlington Residence,London,"Burlington Residence, 146A Bedford Hill, London",51.4392862,-0.14844,4.9,13.0,ChIJybVWntEFdkgRhjZdwnQdNSM,hotels
Byrne Garden 1,London,"Byrne Road, London",51.44164079999999,-0.147634,5.0,1.0,ChIJ0TCkrZkFdkgRiES4np_nobs,hotels
Balham Double Deluxe Room 3,London,"114 Fernlea Road, London",51.441876,-0.144342,1.0,3.0,ChIJOe-ej80FdkgR8Uh-ckBqeeQ,hotels
Balham Double Deluxe Room 4,London,"114 Fernlea Road, London",51.441876,-0.144342,1.0,1.0,ChIJOe-ej80FdkgRv1GWF_XLI5U,hotels
Balham Double Deluxe Room 2,London,"114 Fernlea Road, London",51.441882,-0.144334,1.0,1.0,ChIJiaqej80FdkgRk87G5O2R3fI,hotels
Best Priced Living London B5,London,"Apt B5, 114 Fernlea Road, London",51.4418826,-0.1443338,1.2,6.0,ChIJqfW9LD4FdkgRvJZ4XArE7f4,hotels
Crib Surfer,London,"114 Fernlea Road, London",51.4418826,-0.1443338,1.0,7.0,ChIJeRy9ZW0FdkgRFgkf-1g7nYs,hotels
Lovely Apartment Balham F4,London,"114 Fernlea Road, London",51.441883,-0.144334,,,ChIJZ1WZj80FdkgRBVBPaZ4NIPU,hotels
Spacious Deluxe Room with Garden F6,London,"114 Fernlea Road, London",51.441883,-0.144334,,,ChIJZ1WZj80FdkgRBozVuGD4yK4,hotels
Double Room - Balham Guest House F1,London,"114 Fernlea Road, London",51.441896,-0.144342,,,ChIJ8bqZj80FdkgRh6p-srKrSUE,hotels
Fernlea Garden Apartment,London,"46 Fernlea Road, London",51.4424419,-0.1472997,1.0,2.0,ChIJjZMHb1cFdkgRVCLsqVc_iZs,hotels
Farm house,London,"Balha station road ward 26, near benipur",51.4439356,-0.1494051,,,ChIJMTJWHQAFdkgRgrmULZgh-Ng,hotels
Kho,London,"12 Shipka Road, London",51.44423279999999,-0.1495043,,,ChIJpaXlB4wFdkgRO5Kri2M6xoM,hotels
Thornton Lounge Sleeps 4 - City Centre,London,"76 Thornton Road, London",51.444027,-0.134124,1.0,1.0,ChIJs6t2eDEEdkgRLCbQLvE7sa4,hotels
"The Half Moon, Herne Hill",London,"10 Half Moon Lane, London",51.4526499,-0.1007223,4.3,1506.0,ChIJtf8MRnMEdkgRGNEn6UQS7D4,hotels
Gaumont Place,London,London,51.43958769999999,-0.1268852,4.6,20.0,ChIJTQ8l-xUFdkgRXLZbzZssQtk,hotels
Womenza,London,"114-116 Streatham Hill, London",51.44018459999999,-0.1260517,,,ChIJ16EhEq4FdkgRbeY3Jt9qa7Q,hotels
Wavertree House,London,"149 Wavertree Road, London",51.439238,-0.115865,3.0,2.0,ChIJS378ZhgEdkgRa1iILVZedxk,hotels
Claremont East Estate,London,London,51.4440225,-0.1229765,3.8,5.0,ChIJbQaZBVwFdkgRdAprHmpoUC8,hotels
Lexton Gardens Holiday Letting,London,"12 Lexton Gardens, London",51.4441833,-0.1321663,,,ChIJoaCP730FdkgR8WOvcAlsVu0,hotels
Thorn - Romance Deluxe Room,London,"76 Thornton Road, London",51.444038,-0.134127,1.0,1.0,ChIJLXZxeDEEdkgRns6cNf8-1T8,hotels
Thornton Edwardian House Balham,London,"76 Thornton Road, London",51.444057,-0.1341587,2.1,8.0,ChIJbxxheDEEdkgRf494Y9_m2mc,hotels
JUNGLE,London,"Chalner House, 140 Coburg Crescent, London",51.4408486,-0.1149104,,,ChIJkdyhFgAFdkgRF3wa4_tiLXg,hotels
Holiday Apartment - Christchurch Road,London,"3-4 Christchurch Road, London",51.44455409999999,-0.1216838,,,ChIJ-WvoRUQFdkgRNBTmn0yaWzU,hotels
SUPERB SNUG studio sleeps 2 south london,London,"Thornton Road, London",51.44536799999999,-0.134897,,,ChIJzwJl4DMEdkgR5o9L1rG3PkM,hotels
The Brixton Chillax,London,"512 Brixton Road, London",51.4615351,-0.1158551,,,ChIJVVUWE2gEdkgRHCF4JvHLI70,hotels
"Innkeeper's Collection Dulwich, London",London,"The Crown & Greyhound, 74 Dulwich Village, London",51.44945610000001,-0.08488449999999999,4.3,184.0,ChIJG6HcUvIDdkgRErBjLP136fk,hotels
Premier Inn London Brixton hotel,London,"434 Coldharbour Lane, London",51.4616443,-0.1144706,4.2,1082.0,ChIJH4sXemgEdkgRW1PjWg_lXjk,hotels
Forest Court,London,"250 Rosendale Road, London",51.4471885,-0.09976879999999998,5.0,6.0,ChIJTaNQBgwEdkgRsc6_CHAyyGI,hotels
The Coach House,London,"1, Westmoreland Lodge, 119 Norwood Road, Norwood, London",51.44858130000001,-0.1016692,,,ChIJ5QogbhgFdkgRtFYVT5yvQ9o,hotels
On The Market Leasehold,London,"Deepdene Gardens, Brixton Hill, London",51.4488758,-0.1224238,,,ChIJBUfuVwAFdkgR32zMy_VRqj8,hotels
My Serviced Space Serviced Accommodation Brixton,London,"605, Courtenay House, 9 New Park Road, London",51.4478258,-0.1259466,,,ChIJI7E9NvgFdkgRGCkbkRq4Vp8,hotels
Kintyre Court,London,"41 New Park Road, London",51.4478278,-0.126177,3.8,31.0,ChIJeefOnjkEdkgRYKPYZv4tHrA,hotels
eb hause,London,"52 New Park Road, Brixton Hill, London",51.44840559999999,-0.1256803,,,ChIJxwL7LTIFdkgRM8MHMx0Au6Y,hotels
74A helix rd Brixton London sw22js,London,"74 Helix Road, London",51.4519332,-0.1168464,,,ChIJG81gfQAFdkgR6XvQAx4eRek,hotels
Brother,London,"32 Half Moon Lane, London",51.45263680000001,-0.0989677,,,ChIJcQrdUAsFdkgRsleOGneKcoc,hotels
Tilson House,London,"Tilson Gardens, London",51.449583,-0.1300203,4.4,18.0,ChIJE3XohSUFdkgRrSSotVAHI9w,hotels
B&B @Dove,London,"6 Dovedale Road, London",51.4535243,-0.0609144,5.0,1.0,ChIJq6qOXLgDdkgReWURTd6HFGc,hotels
Southside Partnership,London,"1 Marmora Road, London",51.4506521,-0.0577368,5.0,1.0,ChIJcdWDGMgDdkgRnU4WQwmF0Ug,hotels
East Dulwich B&B,London,"3 Pellatt Road, London",51.45389979999999,-0.07280809999999999,4.0,12.0,ChIJd9VABZUDdkgR3D62nwn26WU,hotels
Mount Adon Park Residential Units,London,"1A Mount Adon Park, London",51.4465055,-0.0717107,,,ChIJ7_Hl-OkDdkgRQUaoPYyG__U,hotels
Hytyme,London,"261 Barry Road, London",51.4489429,-0.0731495,4.1,28.0,ChIJ3VzYVOoDdkgRkkz-GZNJQ6g,hotels
Holiday Flat - Dulwich Park,London,"Melford Court, 19 Melford Road, London",51.44507979999999,-0.06748459999999998,4.5,4.0,ChIJoV-GL_ADdkgREQrfS7IMXf8,hotels
SMI Luxury Accommodations,London,"15 Arlingford Road, London",51.45450169999999,-0.1124345,,,ChIJ3XrBhYIFdkgRDowD8nP0Hmo,hotels
Delta Accommodation Providers of Premier & Unique Serviced Apartments,London,"73 East Dulwich Grove, London",51.4586992,-0.07980410000000002,5.0,1.0,ChIJ_QycOqgDdkgRAXXo3MYMcRk,hotels
Qties Luxury Home,London,"Flat E, 22 Josephine Avenue, London",51.4547067,-0.1160145,,,ChIJA3kVMowFdkgR9gzfAMZY9z8,hotels
Hamilton Lodge,London,"36 Honor Oak Road, London",51.4451056,-0.0553962,,,ChIJQVPCPgADdkgRyJw8IE2ha-o,hotels
Harringsworth House,London,"133 Honor Oak Park, London",51.4485947,-0.05333230000000001,5.0,5.0,ChIJ0dXQW9cDdkgRs11-4IyoO8c,hotels
Cabrini home,London,"Cabrini House, 2 Honor Oak Rise, London",51.4495184,-0.0544831,,,ChIJSQZ8DAADdkgR8zixsACHbTA,hotels
Oaklands Refugee Services,London,"194 Honor Oak Park, London",51.4491175,-0.05365069999999999,4.8,4.0,ChIJu4aNcMkDdkgRqbXrhnXAWvk,hotels
Meu Hotel,London,"30A Forest Hill Road, London",51.4534915,-0.06209699999999999,,,ChIJp2k7atMDdkgRGJgr2KidFlk,hotels
Ayurveda Beach Resorts Trivandrum,London,"8901 Marmora Road, London",51.4519696,-0.0556887,,,ChIJKeRb1bcDdkgRku-UDUZAz8s,hotels
Sky High Manali Holidays,London,"8901 Marmora Road, London",51.4519696,-0.0556887,,,ChIJKeRb1bcDdkgRj9hUYI2IpJI,hotels
Honor Lea,London,"117, 103-117 Brockley Rise, London",51.446998,-0.0427155,3.4,11.0,ChIJ8UMSdDQCdkgROEaeXHhulSc,hotels
홈스테이,London,"9 Wyleu Street, Honor Oak Park, London",51.44839249999999,-0.0422196,,,ChIJ52AGiTgDdkgR5dQ7Ni2soxY,hotels
The Blake Room,London,United Kingdom,51.4589155,-0.06652350000000001,,,ChIJc4kxRLwDdkgRGQh_kPZCCuQ,hotels
Cosmedoctor,London,"35 Winslade Way, London",51.4462668,-0.0204654,,,ChIJv6BjhxYCdkgRfep-QgNBVtI,hotels
Lynne Court,London,"Brockley View, London",51.4456677,-0.0368424,,,ChIJ6yw8bcwDdkgRJBblnrPQgqg,hotels
StayZo Serviced Accommodation - Crofton Park,London,"Bexhill Road, London",51.449081,-0.0332348,4.9,9.0,ChIJeVC88g0DdkgRDOqVCupmJKE,hotels
Changing Life Care Home,London,"54 Bexhill Road, London",51.4500268,-0.0327913,5.0,1.0,ChIJYc6nPAgDdkgR_Z7EMSDMX9s,hotels
depto london,London,"122 Cheltenham Road, London",51.4562664,-0.05072449999999999,,,ChIJyaAiu1QDdkgRXKycwCxQ__Q,hotels
Bomba hotel,London,"53B Hichisson Road, London",51.4569653,-0.05153589999999999,5.0,2.0,ChIJzXL0PgADdkgRSfl6xHdaKEI,hotels
London Group Accommodation,London,"Ravensbourne House, 28 Bromley Road, London",51.4421614,-0.0208268,4.1,22.0,ChIJ-f-_JxkCdkgRB3NqsTmuxbM,hotels
Stylish 4 Bedroom House With a Garden,London,"19 Muirkirk Road, London",51.44051169999999,-0.008652500000000002,5.0,1.0,ChIJCarFnQUCdkgRnwISJi0LnC8,hotels
Maison anglais,London,"5 Rushey Mead, London",51.45341680000001,-0.0254021,,,ChIJO8ejaQADdkgRfq-Md2FdWnY,hotels
Prapa navaratnarasa,London,"267 Brownhill Road, London",51.44518909999999,-0.0044613,,,ChIJDY_Z_3YDdkgRa-N9udYzfkU,hotels
appartment for rent,London,"26-8 Hospital Way, London",51.44758669999999,-0.0056289,,,ChIJfxZbSwADdkgRooNotCETcrw,hotels
Ciudad de México,London,"Gilton Road, London",51.43372910000001,0.0023058,,,ChIJbbvJLQCp2EcR49rV_EiZiTk,hotels
Fig Tree House B&B,London,"32 Duncrievie Road, London",51.44958469999999,-0.001854599999999999,4.8,14.0,ChIJc6av9woCdkgRJSL73-leF8Q,hotels
walex,London,"338 Lewisham High Street, London",51.4563,-0.014851,,,ChIJkfiYM2wCdkgRNXb_HRjgw0g,hotels
Premier Inn London Putney Bridge hotel,London,"Premier Inn, 3 Putney Bridge, Putney Bridge Approach, London",51.46810600000001,-0.210732,4.0,1527.0,ChIJ0clAt3QPdkgRfUMZgWI1y64,hotels
Holiday Inn Express London - Wandsworth by IHG,London,"Riverside West, Smugglers Way, London",51.4621404,-0.1889085,4.2,1375.0,ChIJcZIxtWIPdkgRmTJ7TSEQdAs,hotels
Barnes Bed and Breakfast,London,"106 Elm Grove Road, London",51.4722911,-0.2387312999999999,4.6,67.0,ChIJVb9TZP8OdkgRJ6LYN3PmhWk,hotels
mk | hotel,London,"317 Putney Bridge Road, London",51.46431930000001,-0.2135367,4.1,393.0,ChIJOzjJAA0PdkgRnq6k8K4RotM,hotels
Apartment Perfect For 4 Guests,London,"181 Carnwath Road, London",51.4655127,-0.1965328,,,ChIJP4vUUnoPdkgRNmBy7FWaegI,hotels
Characterful 2 double bedroom Fulham cottage.,London,"5 Dymock Street, London",51.4662969,-0.1913266,,,ChIJSS7vN3wPdkgRWovKibDr_58,hotels
Travelodge London Battersea,London,"200 York Road, London",51.46565649999999,-0.1800359,3.2,1246.0,ChIJLVa_OIQFdkgRPV68DCsRpIY,hotels
Chic London Apartments,London,"73A Chesilton Road, London",51.4778821,-0.2073305,,,ChIJHR-CzJ4PdkgRK_5D4HrVL6Y,hotels
Fulham BnB,London,"h, 26 Querrin Street, London",51.4702209,-0.1862823,3.9,7.0,ChIJRU07X4AFdkgReIOZXcDtf2w,hotels
A Place Like Home,London,"Suite 33, Parsons Green, 27 Parsons Green Lane, London",51.4762199,-0.200648,4.5,15.0,ChIJGRrbGnMFdkgRrgQ-4-STX2g,hotels
Fulham B&B,London,"11 Ewald Road, London",51.4708531,-0.20566,5.0,14.0,ChIJNYAG2nUPdkgRXRxXvaiav20,hotels
"One Fanthorpe Street, Bed and Breakfast Putney",London,"1 Fanthorpe Street, London",51.4681516,-0.2256274,4.8,9.0,ChIJt8TUYgYPdkgR-cQdGzaxO1A,hotels
Couranan Estate,London,"57 Napier Avenue, London",51.4676993,-0.2054643,4.0,1.0,ChIJ34_bAHQPdkgR_WtTL5ETgJA,hotels
UnderTheDoormat,London,"210 New Kings Road, London",51.4695381,-0.2091548,3.5,57.0,ChIJJ5RAhWYPdkgRrimNeRHxhRY,hotels
Hallin Cottage,London,"Mary Branson, 23 Langside Avenue, London",51.46343209999999,-0.2427812999999999,,,ChIJ5fo5PfsOdkgR1eRnCnNfWQw,hotels
Cirrus Inns,London,"137 Stephendale Road, London",51.4711617,-0.1872055,2.6,8.0,ChIJFaEQKEAFdkgRuXZjVtOaZ1I,hotels
Plantation Wharf,London,"York Place, London",51.46679899999999,-0.1810273,4.3,227.0,ChIJAeTqFYQFdkgRVwEXa4lVwsY,hotels
Regent on the River,London,"Sailmakers Court, 57 William Morris Way, London",51.4693499,-0.1837411,4.4,14.0,ChIJC8q2GIEFdkgR-ujTc_I55Is,hotels
Native Fulham,London,"949, 957 Fulham Road, London",51.4719515,-0.2102979,3.3,26.0,ChIJR1VURHUPdkgRvzDs-aJh120,hotels
Hurlingham Bed & Breakfast,London,"6 Grimston Road, London",51.4699347,-0.2063516,4.9,42.0,ChIJuZcuy3UPdkgREyOsXjsH8mc,hotels
Cindy Knuth,London,"359 Whitnell Way, London",51.45656690000001,-0.2233288,,,ChIJ-QQs8sgPdkgRu3c5TWRhvmw,hotels
Putney Hotel,London,"214 Upper Richmond Road, London",51.4611847,-0.2180604,3.8,61.0,ChIJd0BH7BEPdkgRypxxAKSeJxg,hotels
Loxi Hospitality,London,"Unit 9, 70 Upper Richmond Road, London",51.4586573,-0.208156,,,ChIJp1BKX2wPdkgR33rJO9x8WEU,hotels
Dolphin House,London,London,51.45755,-0.206001,4.0,1.0,ChIJaY17BWwPdkgR7zEn3d88l78,hotels
Cambria Lodge,London,"Cambria Lodge, 2C Oakhill Road, London",51.4589909,-0.2074658,,,ChIJ03jhT2wPdkgRcVmdC4llxBk,hotels
"Park Lodge, Putney",London,"289 Putney Bridge Road, London",51.46372849999999,-0.2122378,,,ChIJO9TdOA0PdkgRlgVr7WlnAq0,hotels
Study Living,London,"329 339 Putney Bridge Road, London",51.4645038,-0.2142659,,,ChIJOyhDBw0PdkgRpJ1Kqhc8G_k,hotels
The London Townhouse,London,"Deodar Road, London",51.4640512,-0.2102129,,,ChIJXULrxHIPdkgREWfgkzkfCu4,hotels
Hamilton ct,London,"10 Hamilton ct, Weimar Street, London",51.4656931,-0.2150153,,,ChIJkeWv7AQPdkgR6jYZAgSZPW8,hotels
Parkview Court,London,"Parkview Court, 15 Broomhill Road, London",51.4553344,-0.1972329,5.0,1.0,ChIJ76SheUEPdkgRiNbFjuf7i4s,hotels
ada,London,"Flat 4, Cobb Court, 97 Felsham Road, London",51.4664066,-0.2216462,,,ChIJvyfGiQMPdkgRtkuHJXuvbu8,hotels
Ellie,London,"Ruddock Carpentry & Glazing, 59 Bangalore Street, London",51.4664615,-0.2230533,,,ChIJuUFc3UUPdkgRhLQFldmLu84,hotels
Supreme Riverview London,London,"Apartment 25, 24 Point Pleasant, London",51.46142510000001,-0.1993434000000001,,,ChIJTWZTd30PdkgRRcow0rJmikY,hotels
Designed-Stays,London,"11, Albon House, London",51.455122,-0.1950353,5.0,4.0,ChIJiUGfT_4PdkgRBXQ_PRXtZX0,hotels
John Clynes Court,London,London,51.4631061,-0.2353597,5.0,2.0,ChIJXWSPCroPdkgRKYdjP0cZV7o,hotels
Chapelier House Apartments,London,London,51.46244,-0.1981922,4.6,8.0,ChIJEyNZj44PdkgRESs67_lyjvA,hotels
Eliane House Londres,London,"1 Enterprise Way, London",51.461509,-0.1964359,,,ChIJuXDAEDEPdkgRudDa4JV-uBY,hotels
You Accommodation (Homestays London),London,"Hurlingham Studios, Ranelagh Gardens, London",51.4679516,-0.2085557,5.0,1.0,ChIJdZ_phnQPdkgR_iV1kwpU9ME,hotels
The Chelsea Harbour Hotel & Spa,London,"Chelsea Harbour Drive, London",51.4760298,-0.181968,4.1,2042.0,ChIJe6c2034FdkgRVG50mOPIA04,hotels
Hotel Rafayel,London,"34 Lombard Road, London",51.47033750000001,-0.1780238,4.1,1304.0,ChIJz8jta4Km2EcRnmgVWpyj90c,hotels
DoubleTree by Hilton London - Chelsea,London,"Imperial Wharf, Imperial Road, London",51.4740344,-0.183682,4.2,1615.0,ChIJVe2juoEFdkgR0UyP3hRRjOE,hotels
claphamrooms,London,"31b Jansen Walk, London",51.46409499999999,-0.1769694,3.5,4.0,ChIJSf9DF4UFdkgRW4q50b8HfPA,hotels
The Lavender Guest House,London,"18 Lavender Sweep, London",51.463059,-0.165568,4.8,171.0,ChIJDTyTF5gFdkgRC_z0fjOnrx0,hotels
41 St Johns Road,London,"Saint John's Road, London",51.46231419999999,-0.1673923,5.0,3.0,ChIJ__8ifpcFdkgRVwas32Xa9T8,hotels
